"supervision_total","blackcard_total","ecommerce_total","order_count","total_price","city_id","gender","refund_fee","last_buytime","churn"
"2842","0","0","1","2842","4401",,"0","1618206264","0"
"2320","3000","0","2","5320","0201",,"0","1620611333","0"
"3915","0","0","1","3915","4201",,"0","1619148674","0"
"3654","0","0","1","3654","0201",,"0","1622447230","0"
"2320","81155","0","20","83475","0101",,"0","1615043853","0"
"2572.01","0","0","1","2572.01","3205",,"0","1615951296","0"
"3320.5","0","0","1","3320.5","0201",,"0","1613899403","0"
"3042","0","0","1","3042","0201",,"0","1616595900","0"
"4582","0","0","1","4582","4403",,"0","1618307750","0"
"2120","553","0","2","2673","0201",,"0","1617155530","0"
"2552","0","0","1","2552","3301",,"0","1620351884","0"
"2505.6001","1220","0","2","3725.6001","3301",,"0","1619494652","0"
"2320","0","0","1","2320","0201",,"0","1618732463","0"
"2283.75","78157","0","11","80440.75","0101",,"0","1621167261","0"
"2414.5","3513","0","6","5927.5","0101",,"0","1619317687","0"
"2349","0","0","1","2349","0201",,"0","1610679488","0"
"3825","0","0","1","3825","0201",,"0","1614658807","0"
"2466.74","0","0","1","2466.74","0201",,"0","1621692399","0"
"2703","0","0","1","2703","4201",,"0","1616415183","0"
"2595.1201","0","0","1","2595.1201","1201",,"0","1619504339","0"
"2825","48704.5","0","9","51529.5","0101",,"0","1618304705","0"
"2320","0","0","1","2320","0101",,"0","1620787604","0"
"2320","44542","0","14","46862","0101",,"0","1622079947","0"
"2320","0","0","1","2320","0101",,"0","1618618680","0"
"3393","0","0","1","3393","3301",,"0","1621227219","0"
"2320","0","0","1","2320","0101",,"0","1617953994","0"
"4237","0","0","1","4237","0101",,"0","1609754354","0"
"2320","0","0","1","2320","0201",,"0","1616119886","0"
"2120","15800","0","4","17920","0201",,"0","1618155482","0"
"2510.6299","2000","0","2","4510.6299","0201",,"0","1621818766","0"
"2320","0","0","1","2320","0101",,"0","1616816271","0"
"2987","0","0","1","2987","0101",,"0","1615528485","0"
"50000","0","0","1","50000","0201",,"0","1620895314","0"
"2320","17398","0","4","19718","0101",,"0","1622285809","0"
"2531.7","0","0","1","2531.7","4201",,"0","1617061060","0"
"2320","0","0","1","2320","0101",,"0","1614936042","0"
"3190","0","0","1","3190","0101",,"0","1617845765","0"
"3596","55900","0","8","59496","0201",,"0","1621774999","0"
"3280","0","0","1","3280","0101",,"0","1618972106","0"
"3395.8701","0","0","1","3395.8701","0201",,"0","1619499683","0"
"2476.02","0","0","1","2476.02","0201",,"0","1610503765","0"
"5046","0","0","1","5046","0201",,"0","1615858457","0"
"2088","0","0","1","2088","0101",,"0","1614505845","0"
"3280","0","0","1","3280","0101",,"0","1616388533","0"
"4296.3501","1424","0","2","5720.3501","0101",,"0","1618304693","0"
"2088","0","0","1","2088","0101",,"0","1622340266","0"
"2781","0","0","1","2781","3301",,"0","1621656985","0"
"2320","0","0","1","2320","0201",,"0","1620057290","0"
"3509","0","0","1","3509","0201",,"0","1611033138","0"
"2436","0","0","1","2436","5001",,"0","1622257117","0"
"2320","0","0","1","2320","4403",,"0","1621390321","0"
"2320","0","0","1","2320","0101",,"0","1616467715","0"
"2972.3999","0","0","1","2972.3999","0201",,"0","1623474465","0"
"2581","0","0","1","2581","3301",,"0","1619836230","0"
"2758.48","0","0","1","2758.48","0201",,"0","1610512524","0"
"2320","4555.7002","0","3","6875.7002","0201",,"0","1609680503","0"
"2900","0","0","1","2900","0201",,"0","1616290046","0"
"2590.5701","0","0","1","2590.5701","0101",,"0","1619005032","0"
"4028","0","0","1","4028","0201",,"0","1622193795","0"
"2088","0","0","1","2088","0201",,"0","1622474123","0"
"2583.8999","0","0","1","2583.8999","0201",,"0","1618386715","0"
"3825","0","0","1","3825","0201",,"0","1622861105","0"
"2088","21900","0","3","23988","0101",,"0","1620307473","0"
"2987.8301","0","0","2","2987.8301","0201",,"0","1614994267","0"
"2088","7306","0","3","9394","0201",,"0","1622446616","0"
"2120","21516","0","7","23636","0101",,"0","1620204028","0"
"2520","37473","0","3","39993","0201",,"0","1619258066","0"
"2120","0","0","1","2120","4401",,"0","1620702249","0"
"2784","27798","0","6","30582","0201",,"0","1615722281","0"
"2320","0","0","1","2320","0201",,"0","1616231122","0"
"2320","25443","0","5","27763","0101",,"0","1611487219","0"
"4350","0","0","1","4350","0101",,"0","1622021660","0"
"3483","0","0","1","3483","4403",,"0","1619404525","0"
"2352","0","0","1","2352","0101",,"0","1614219585","0"
"3799","0","0","1","3799","0201",,"0","1621329194","0"
"2714.3999","0","0","1","2714.3999","0201",,"0","1617000973","0"
"2513.1399","0","0","1","2513.1399","0201",,"0","1621430962","0"
"2320","18907","0","6","21227","0201",,"0","1611278466","0"
"2323","0","0","1","2323","4403",,"0","1621842911","0"
"2900","0","0","1","2900","3301",,"0","1616319394","0"
"2088","52176","0","13","54264","0101",,"0","1623309808","0"
"2088","34893","0","10","36981","0101",,"0","1623680471","0"
"2534.02","6798","0","2","9332.0195","0101",,"0","1616228958","0"
"4060","42897","0","2","46957","0101",,"0","1619249698","0"
"4321","0","0","1","4321","0101",,"0","1618013434","0"
"2320","0","0","1","2320","1201",,"0","1617944091","0"
"4202.1001","0","0","1","4202.1001","0101",,"0","1614317679","0"
"2973.6599","0","0","1","2973.6599","0101",,"0","1614743164","0"
"2320","0","0","1","2320","1201",,"0","1616548534","0"
"2088","0","0","1","2088","0101",,"0","1622254578","0"
"2210","0","0","1","2210","0101",,"0","1622969057","0"
"2088","0","0","1","2088","0201",,"0","1611992313","0"
"3001.5","0","0","1","3001.5","1201",,"0","1622429198","0"
"3190","0","0","1","3190","0201",,"0","1620706524","0"
"2407","0","0","1","2407","0201",,"0","1621154861","0"
"2320","39477","0","3","41797","0101",,"0","1622285883","0"
"2349","0","0","1","2349","0101",,"0","1616652374","0"
"2320","0","0","1","2320","0101",,"0","1617501048","0"
"2320","7480","0","2","9800","0201",,"0","1622168142","0"
"1920","0","0","1","1920","4403",,"0","1618647424","0"
"2088","0","0","1","2088","0201",,"0","1622254611","0"
"2120","0","0","1","2120","4201",,"0","1617953203","0"
"2712.8501","8500","0","2","11212.85","3301",,"0","1623466833","0"
"2270.7","0","0","1","2270.7","0201",,"0","1622274956","0"
"599","0","0","1","599","0201",,"0","1617882028","0"
"2320","0","0","1","2320","0201",,"0","1613698183","0"
"2320","0","0","1","2320","0201",,"0","1618492303","0"
"2320","0","0","1","2320","0101",,"0","1620551725","0"
"4056.52","0","0","1","4056.52","0101",,"0","1609750667","0"
"3077","50100","0","3","53177","0201",,"0","1623030279","0"
"2088","5460","0","3","7548","0101",,"0","1623509160","0"
"2320","0","0","1","2320","0101",,"0","1618831615","0"
"2610","0","0","1","2610","0201",,"0","1621511350","0"
"2900","0","0","1","2900","0201",,"0","1615518316","0"
"3773","0","0","1","3773","5001",,"0","1614942944","0"
"3422","0","0","1","3422","0101",,"0","1615255573","0"
"2320","0","0","1","2320","0201",,"0","1614822956","0"
"2320","0","0","1","2320","3301",,"0","1616117350","0"
"2322.8999","0","0","1","2322.8999","3205",,"0","1622187189","0"
"4930","25663","0","3","30593","0101",,"0","1622432492","0"
"2610","0","0","1","2610","1201",,"0","1614055302","0"
"2320","0","0","1","2320","3301",,"0","1619921965","0"
"2320","0","0","1","2320","0201",,"0","1615963812","0"
"2320","18179","0","4","20499","0101",,"0","1622298598","0"
"2550.55","0","0","1","2550.55","3301",,"0","1614743960","0"
"2320","0","0","1","2320","0201",,"0","1617801127","0"
"3087.53","0","0","1","3087.53","0201",,"0","1615293586","0"
"2320","0","0","1","2320","0101",,"0","1614059339","0"
"3575.7","0","0","1","3575.7","0201",,"0","1619660800","0"
"2140.2","0","0","1","2140.2","4403",,"0","1611917260","0"
"2320","0","0","1","2320","3301",,"0","1616378852","0"
"2482.5","0","0","1","2482.5","4403",,"0","1613721380","0"
"3016","0","0","1","3016","5001",,"0","1616638585","0"
"2520","0","0","1","2520","0201",,"0","1618542035","0"
"3306","0","0","1","3306","0101",,"0","1615197545","0"
"2320","0","0","1","2320","0101",,"0","1615193173","0"
"2320","0","0","1","2320","0101",,"0","1617849734","0"
"2320","0","0","1","2320","0101",,"0","1615799250","0"
"2584","0","0","1","2584","4403",,"0","1620811103","0"
"3262.5","0","0","1","3262.5","4401",,"0","1614311722","0"
"2349","800","0","2","3149","0101",,"0","1622704060","0"
"2320","0","0","1","2320","0201",,"0","1621221034","0"
"4192.5298","0","0","1","4192.5298","0101",,"0","1616406521","0"
"2610","0","0","1","2610","0101",,"0","1617503813","0"
"2120","0","0","1","2120","0101",,"0","1620519408","0"
"2320","0","0","1","2320","4403",,"0","1620363251","0"
"2088","0","0","1","2088","0101",,"0","1617108126","0"
"3825","0","0","1","3825","3301",,"0","1610506790","0"
"2823.3401","0","0","1","2823.3401","0101",,"0","1622470656","0"
"3941.1001","0","0","1","3941.1001","4401",,"0","1616987348","0"
"2581","0","0","1","2581","4403",,"0","1618476290","0"
"2320","0","0","1","2320","0201",,"0","1619055919","0"
"2120","0","0","1","2120","0201",,"0","1621995833","0"
"2352","6990","0","3","9342","0101",,"0","1609989844","0"
"2320","0","0","1","2320","0201",,"0","1621356034","0"
"2552","0","0","1","2552","3301",,"0","1618822603","0"
"2320","0","0","1","2320","4403",,"0","1620111352","0"
"2270.7","0","0","1","2270.7","4403",,"0","1619604068","0"
"2526","0","0","1","2526","0201",,"0","1618108380","0"
"2320","0","0","1","2320","0101",,"0","1613619073","0"
"4277.5","0","0","1","4277.5","3301",,"0","1620703067","0"
"4640","0","0","1","4640","5001",,"0","1614919595","0"
"2120","978","0","2","3098","0101",,"0","1622894706","0"
"2323","0","0","1","2323","4406",,"0","1612078676","0"
"2244.6001","0","0","1","2244.6001","0201",,"0","1616997195","0"
"2320","0","0","1","2320","0101",,"0","1621834023","0"
"2320","0","0","1","2320","0101",,"0","1619087370","0"
"4437","54696","0","21","59133","0101",,"0","1623510093","0"
"2755","0","0","1","2755","0201",,"0","1610270845","0"
"2752","6861","0","5","9613","0201",,"0","1610531673","0"
"2088","0","0","1","2088","0101",,"0","1617156322","0"
"3741","0","0","1","3741","0101",,"0","1621578295","0"
"2320","22150","0","6","24470","0101",,"0","1621168008","0"
"2421.79","0","0","1","2421.79","5001",,"0","1616204226","0"
"2088","0","0","1","2088","4403",,"0","1622463962","0"
"2120","43120","0","9","45240","0101",,"0","1616983374","0"
"2320","0","0","1","2320","0101",,"0","1620098457","0"
"0","11393","0","6","11393","3301",,"0","1622079993","0"
"2479.5","775.29999","0","2","3254.8","0201",,"0","1616752540","0"
"7052.2598","0","0","3","7052.2598","3301",,"0","1621576637","0"
"2585.3501","1000","0","2","3585.3501","3301",,"0","1620311602","0"
"3334.4199","0","0","1","3334.4199","4401",,"0","1618057729","0"
"2320","0","0","1","2320","0201",,"0","1615278597","0"
"2826.6299","0","0","1","2826.6299","0101",,"0","1622425578","0"
"2320","5227","0","3","7547","0201",,"0","1620441474","0"
"4149.8999","0","0","1","4149.8999","0201",,"0","1622429459","0"
"2410","16532","0","5","18942","0201",,"0","1622895828","0"
"2868","0","0","1","2868","0201",,"0","1615944473","0"
"2296.8","42400","0","10","44696.801","0101",,"0","1621692832","0"
"2320","0","0","1","2320","0101",,"0","1621917599","0"
"2320","0","0","1","2320","0101",,"0","1619261769","0"
"4347","62623","0","12","66970","0201",,"0","1621387218","0"
"2578.1001","31839","0","5","34417.102","0101",,"0","1616215569","0"
"2381","0","0","1","2381","3301",,"0","1620364700","0"
"2301.5","0","0","1","2301.5","0101",,"0","1619787410","0"
"2919","0","0","2","2919","0201",,"0","1617961539","0"
"2552","0","0","1","2552","3301",,"0","1616320099","0"
"3393","20600","0","7","23993","0201",,"0","1609722889","0"
"2323","0","0","1","2323","0101",,"0","1613889445","0"
"3074","2000","0","2","5074","0201",,"0","1614839142","0"
"2088","20300","0","3","22388","0101",,"0","1622297767","0"
"4425.98","0","0","1","4425.98","1201",,"0","1609919793","0"
"3276.23","0","0","1","3276.23","0101",,"0","1620610167","0"
"4176","3080","0","2","7256","0101",,"0","1616058393","0"
"2975.3999","0","0","1","2975.3999","0101",,"0","1621215071","0"
"2120","32088","0","6","34208","0201",,"0","1620304463","0"
"2192.3999","0","0","1","2192.3999","0101",,"0","1619664017","0"
"3340.8","0","0","1","3340.8","0201",,"0","1619582466","0"
"2320","0","0","1","2320","0101",,"0","1615296475","0"
"2120","0","0","1","2120","0101",,"0","1616856614","0"
"2192.3999","0","0","1","2192.3999","3205",,"0","1619526083","0"
"2320","0","0","1","2320","0101",,"0","1614849965","0"
"2494","0","0","1","2494","0101",,"0","1621926165","0"
"2320","0","0","1","2320","0201",,"0","1619237378","0"
"2520","98880.602","0","7","101400.6","0201",,"0","1623740622","0"
"2637.55","37481","0","7","40118.551","0101",,"0","1623678631","0"
"2610","6299","0","2","8909","0101",,"0","1615727459","0"
"2088","0","0","1","2088","0101",,"0","1617006860","0"
"2088","0","0","1","2088","3205",,"0","1617203012","0"
"2431.6499","0","0","1","2431.6499","0101",,"0","1617415241","0"
"2120","0","0","1","2120","0201",,"0","1618125093","0"
"3480","0","0","1","3480","0201",,"0","1616136629","0"
"2088","23273","0","10","25361","0201",,"0","1623679765","0"
"2320","0","0","1","2320","0201",,"0","1615548341","0"
"3396","12980","0","3","16376","0201",,"0","1620212914","0"
"2401.2","0","0","1","2401.2","0201",,"0","1619771305","0"
"2792.7","0","0","1","2792.7","0201",,"0","1612071267","0"
"2320","29671","0","10","31991","0101",,"0","1620198330","0"
"2088","0","0","1","2088","4201",,"0","1614327012","0"
"3013","0","0","1","3013","0201",,"0","1618973354","0"
"3509","0","0","1","3509","0201",,"0","1614738110","0"
"4080.3","200600.8","0","14","204681.09","0201",,"0","1623747183","0"
"3245.6799","0","0","1","3245.6799","0101",,"0","1618195251","0"
"2320","0","0","1","2320","0201",,"0","1616910699","0"
"3071","0","0","1","3071","0201",,"0","1621992818","0"
"2088","9109","0","4","11197","0201",,"0","1623678259","0"
"2120","0","0","1","2120","0201",,"0","1619059101","0"
"3550","215707","0","32","219257","0101",,"0","1623680501","0"
"2167.8501","0","0","1","2167.8501","0101",,"0","1614227152","0"
"4222.3999","0","0","1","4222.3999","0101",,"0","1617783123","0"
"2781.97","0","0","1","2781.97","4201",,"0","1613782867","0"
"2610","0","0","1","2610","0201",,"0","1615442831","0"
"2120","0","0","1","2120","4403",,"0","1620460019","0"
"4530","0","0","2","4530","0101",,"0","1618114525","0"
"2120","7540","0","4","9660","0201",,"0","1623466977","0"
"2088","0","0","1","2088","0201",,"0","1622423280","0"
"2813","0","0","1","2813","4406",,"0","1610941939","0"
"2192.3999","0","0","1","2192.3999","0201",,"0","1614330083","0"
"2552","0","0","1","2552","0201",,"0","1618971325","0"
"4205","0","0","1","4205","0201",,"0","1616911144","0"
"4507.1802","96237","0","6","100744.18","0201",,"0","1622174178","0"
"2378","8527","0","3","10905","0201",,"0","1622424016","0"
"2381","22374","0","7","24755","3301",,"0","1610026955","0"
"2320","6889","0","2","9209","0201",,"0","1619883112","0"
"4350","0","0","1","4350","4401",,"0","1616726169","0"
"2636.1001","10340","0","3","12976.1","0101",,"0","1620138622","0"
"2842","0","0","1","2842","0101",,"0","1614822730","0"
"2320","5660","0","3","7980","0101",,"0","1619773260","0"
"2961","0","0","1","2961","0101",,"0","1623045408","0"
"2610","0","0","1","2610","4201",,"0","1623296269","0"
"2088","87240","0","21","89328","0101",,"0","1622383544","0"
"2320","0","0","1","2320","0201",,"0","1621391345","0"
"4331.2998","0","0","2","4331.2998","4201",,"0","1617244971","0"
"2905.8","0","0","1","2905.8","0201",,"0","1615953712","0"
"3770","26500","0","4","30270","0201",,"0","1623679980","0"
"2088","0","0","1","2088","0101",,"0","1612101885","0"
"2288","0","0","1","2288","4401",,"0","1612093016","0"
"3132","0","0","1","3132","4201",,"0","1622717757","0"
"2320","11899","0","4","14219","0201",,"0","1620133934","0"
"2636.1001","0","0","1","2636.1001","0101",,"0","1617099306","0"
"3732.3","0","0","1","3732.3","4201",,"0","1616669990","0"
"2610","0","0","1","2610","0101",,"0","1620397589","0"
"2120","0","0","1","2120","3301",,"0","1614915166","0"
"2734.51","0","0","1","2734.51","4201",,"0","1622801332","0"
"2120","2400","0","2","4520","0201",,"0","1620468351","0"
"2320","0","0","1","2320","0201",,"0","1615527630","0"
"2320","11959","0","3","14279","0101",,"0","1623505812","0"
"2320","11100","0","2","13420","0101",,"0","1619845581","0"
"3190","0","0","1","3190","0201",,"0","1609733929","0"
"4092","9990","0","5","14082","3301",,"0","1621987133","0"
"2378","0","0","1","2378","0201",,"0","1620541552","0"
"2120","13120","0","4","15240","0101",,"0","1610761573","0"
"2397.55","0","0","1","2397.55","0101",,"0","1616989155","0"
"2320","6000","0","3","8320","0101",,"0","1619749224","0"
"2639","0","0","1","2639","0101",,"0","1619318847","0"
"3514.6101","122926","0","3","126440.61","0101",,"0","1610414628","0"
"4465.6001","0","0","2","4465.6001","0201",,"0","1613981855","0"
"2320","0","0","1","2320","0101",,"0","1618985327","0"
"3392.1299","0","0","1","3392.1299","0201",,"0","1619424527","0"
"2244.6001","0","0","1","2244.6001","0201",,"0","1622259004","0"
